t,Wind,Solar,Geothermal,Biomass
2077,0.047468,0.572408,0.997876667,0.815706974
2078,0.0266538,0.745668,0.997876667,0.815876919
2079,0,0.745668,0.997876667,0.81590691
2080,0.0934576,0.745668,0.997876667,0.81631278
2081,0.834448,0.430294,0.997876667,0.817516395
2082,0.2217872,0.48036,0.997876667,0.818060221
2083,0.001935584,0.0440676,0.997876667,0.821641075
2084,0.00414988,0,0.997876667,0.823096609
2085,0,0,0.997876667,0.823912348
2086,0,0,0.997876667,0.824340211
2087,0.2372916,0,0.997876667,0.824754079
2088,0.834448,0,0.997876667,0.825533829
2089,0.834448,0,0.997876667,0.826491523
2090,0.66164,0,0.997876667,0.827733125
2091,0.821484,0,0.997876667,0.828838772
2092,0.794332,0,0.997876667,0.829716491
2093,0.76554,0,0.997876667,0.830384277
2094,0.579448,0,0.997876667,0.830774152
2095,0.704048,0,0.997876667,0.829136676
2096,0.731196,0.0876068,0.997876667,0.825917706
2097,0.716392,0.341622,0.997876667,0.822634757
2098,0.38944,0.745668,0.997876667,0.819551743
2099,0.3399052,0.745668,0.997876667,0.817814299
2100,0.2512028,0.745668,0.997876667,0.816838612
2101,0.1269816,0.741944,0.997876667,0.816488724
2102,0.2507188,0.445666,0.997876667,0.81634277
2103,0.2061012,0.381928,0.997876667,0.816296785
2104,0.143308,0.334934,0.997876667,0.816886596
2105,0.1325536,0.0833862,0.997876667,0.818106206
2106,0.1233568,0.1315904,0.997876667,0.818620042
2107,0.1233568,0.0541162,0.997876667,0.821958973
2108,0.0221758,0,0.997876667,0.822872681
2109,0.0308416,0,0.997876667,0.823298544
2110,0.03581064,0,0.997876667,0.823590451
2111,0.0928772,0,0.997876667,0.823760397
2112,0.1451916,0,0.997876667,0.824038308
2113,0.2032,0,0.997876667,0.824232246
2114,0.1527768,0,0.997876667,0.824234245
2115,0.1118672,0,0.997876667,0.824338212
2116,0.1833972,0,0.997876667,0.82425024
2117,0.182558,0,0.997876667,0.824164267
2118,0.2481048,0,0.997876667,0.824064299
2119,0.2583004,0.00516882,0.997876667,0.823546465
2120,0.3224396,0.1659304,0.997876667,0.822246881
2121,0.25302,0.0948254,0.997876667,0.820477447
2122,0.2544216,0.0300448,0.997876667,0.81865603
2123,0.2594076,0.0716582,0.997876667,0.816440739
2124,0.1983356,0.174779,0.997876667,0.814427383
2125,0.2169064,0.237428,0.997876667,0.813257758
2126,0.1706092,0.324528,0.997876667,0.812767914
2127,0.3068644,0.393584,0.997876667,0.812709933
2128,0.3631468,0.58738,0.997876667,0.813167786
2129,0.425516,0.457412,0.997876667,0.813929543
2130,0.464776,0.224796,0.997876667,0.814401392
2131,0.7289,0.01024412,0.997876667,0.816244802
2132,0.831328,0,0.997876667,0.817024552
2133,0.826652,0,0.997876667,0.81771833
2134,0.834448,0,0.997876667,0.818442099
2135,0.834448,0,0.997876667,0.819041907
2136,0.834448,0,0.997876667,0.819637716
2137,0.828796,0,0.997876667,0.820351488
2138,0.803656,0,0.997876667,0.821181222
2139,0.788628,0,0.997876667,0.822472809
2140,0.784008,0,0.997876667,0.823870361
2141,0.782688,0,0.997876667,0.825255918
2142,0.785328,0,0.997876667,0.826171625
2143,0.777404,0.0055668,0.997876667,0.826371561
2144,0.792324,0.0275122,0.997876667,0.825407869
2145,0.779348,0.1049578,0.997876667,0.823820377
2146,0.670848,0.22921,0.997876667,0.822122921
2147,0.8109,0.243166,0.997876667,0.82059341
2148,0.814552,0.336558,0.997876667,0.819463772
2149,0.659084,0.55488,0.997876667,0.818730006
2150,0.80464,0.612058,0.997876667,0.818410109
2151,0.540932,0.661088,0.997876667,0.818412108
2152,0.655932,0.484702,0.997876667,0.81884397
2153,0.404892,0.745668,0.997876667,0.819789667
2154,0.64652,0.575632,0.997876667,0.820475448
2155,0.762056,0.0633804,0.997876667,0.823568458
2156,0.812596,0,0.997876667,0.824822057
2157,0.764348,0,0.997876667,0.826029671
2158,0.8326,0,0.997876667,0.826913388
2159,0.834448,0,0.997876667,0.827673145
2160,0.787892,0,0.997876667,0.828322937
2161,0.804012,0,0.99681,0.82871881
2162,0.715108,0,0.99681,0.828934741
2163,0.733652,0,0.99681,0.828928743
2164,0.617692,0,0.99681,0.829334613
2165,0.653216,0,0.99681,0.829648512
2166,0.555728,0,0.99681,0.829330614
2167,0.506764,0.0496394,0.99681,0.827991043
2168,0.402204,0.542448,0.99681,0.825513836
2169,0.3727608,0.745668,0.99681,0.822928663
2170,0.2413836,0.745668,0.99681,0.820951296
2171,0.306422,0.745668,0.99681,0.819303823
2172,0.3504424,0.745668,0.99681,0.817830294
2173,0.2854176,0.745668,0.99681,0.816766635
2174,0.3959804,0.745668,0.99681,0.816120841
2175,0.376182,0.745668,0.99681,0.816002879
2176,0.3820836,0.745668,0.99681,0.816514715
2177,0.68072,0.717948,0.99681,0.817766315
2178,0.470288,0.496266,0.99681,0.818396113
2179,0.401732,0.0374122,0.99681,0.821425144
2180,0.76834,0,0.99681,0.82224888
2181,0.746396,0,0.99681,0.822884677
2182,0.802556,0,0.99681,0.823478487
2183,0.827568,0,0.99681,0.824162268
2184,0.817736,0,0.99681,0.824748081
2185,0.811424,0,0.99681,0.825137956
2186,0.734684,0,0.99681,0.825319898
2187,0.667492,0,0.99681,0.82549984
2188,0.735952,0,0.99681,0.825481846
2189,0.727848,0,0.99681,0.82515595
2190,0.608604,0,0.99681,0.824710093
2191,0.535228,0.001925714,0.99681,0.823848369
2192,0.54132,0.1861922,0.99681,0.822434821
2193,0.720496,0.570574,0.99681,0.820677383
2194,0.739632,0.458538,0.99681,0.819233845
2195,0.684704,0.594464,0.99681,0.818238164
2196,0.60226,0.592124,0.99681,0.817358445
2197,0.664992,0.604066,0.99681,0.816806622
2198,0.674652,0.745668,0.99681,0.816364763
2199,0.834448,0.745668,0.99681,0.816038868
2200,0.834448,0.745668,0.99681,0.816232806
2201,0.834448,0.668558,0.99681,0.817204495
2202,0.834448,0.452496,0.99681,0.817748321
2203,0.834448,0.035165,0.99681,0.819441779
2204,0.834448,0,0.99681,0.820005598
2205,0.834448,0,0.99681,0.820347489
2206,0.834448,0,0.99681,0.820693378
2207,0.834448,0,0.99681,0.821039267
2208,0.834448,0,0.99681,0.821173225
2209,0.834448,0,0.99681,0.821395154
2210,0.834448,0,0.99681,0.82140715
2211,0.824644,0,0.99681,0.821507118
2212,0.829372,0,0.99681,0.821623081
2213,0.757996,0,0.99681,0.821517115
2214,0.777412,0,0.99681,0.821305182
2215,0.82122,0,0.99681,0.820855326
2216,0.797792,0.0246904,0.99681,0.820057582
2217,0.77804,0.0065174,0.99681,0.819145873
2218,0.834448,0.1143304,0.99681,0.818350128
2219,0.750516,0.087207,0.99681,0.817698337
2220,0.719068,0.399918,0.99681,0.817056542
2221,0.570944,0.1680086,0.99681,0.816396753
2222,0.541076,0.295234,0.99681,0.815964891
2223,0.577508,0.296726,0.99681,0.816046865
2224,0.771288,0.370448,0.99681,0.817242482
2225,0.693752,0.61535,0.99681,0.819465771
2226,0.7167,0.419392,0.99681,0.820991283
2227,0.609156,0.034019,0.99681,0.825573816
2228,0.809188,0,0.99681,0.827847089
2229,0.763812,0,0.99681,0.829360605
2230,0.7362,0,0.99681,0.830284309
2231,0.644516,0,0.99681,0.830754159
2232,0.455,0,0.99681,0.831198017
2233,0.2444456,0,0.99681,0.831735845
2234,0.1622244,0,0.99681,0.832175704
2235,0.100242,0,0.99681,0.832513596
2236,0.3124096,0,0.99681,0.832735525
2237,0.711144,0,0.99681,0.832845489
2238,0.834448,0,0.99681,0.832849488
2239,0.834448,0.0529182,0.99681,0.832753519
2240,0.834448,0.00652728,0.99681,0.832459613
2241,0.834448,0.122482,0.99681,0.832051743
2242,0.834448,0.086453,0.99681,0.831633877
2243,0.834448,0.305426,0.99681,0.830800144
2244,0.761748,0.335584,0.99681,0.829640515
2245,0.573728,0.419406,0.99681,0.828852767
2246,0.56622,0.1241934,0.99681,0.828710813
2247,0.550576,0.375272,0.99681,0.828572857
2248,0.2391808,0.1917388,0.99681,0.828540867
2249,0.24838,0.57794,0.99681,0.828832774
2250,0.2495116,0.354982,0.99681,0.829036708
2251,0.114432,0.01869982,0.99681,0.829736484
2252,0.2073972,0,0.99681,0.830038388
2253,0.3215352,0,0.99681,0.83025032
2254,0.3538212,0,0.99681,0.830358285
2255,0.3559384,0,0.99681,0.830360285
2256,0.406504,0,0.99681,0.830464251
2257,0.40694,0,0.99681,0.830566219
2258,0.403004,0,0.99681,0.830572217
2259,0.3946924,0,0.99681,0.830572217
2260,0.574188,0,0.99681,0.830572217
2261,0.602212,0,0.99681,0.83047025
2262,0.530756,0,0.99681,0.830366283
2263,0.641344,0.045359,0.99681,0.829652511
2264,0.505436,0.01171582,0.99681,0.827967051
2265,0.3407744,0.074643,0.99681,0.825801743
2266,0.490888,0.245596,0.99681,0.823194578
2267,0.2742616,0.292048,0.99681,0.820731366
2268,0.2192412,0.373636,0.99681,0.819147873
2269,0.1556152,0.526616,0.99681,0.818142194
2270,0.21338,0.734428,0.99681,0.817464411
2271,0,0.742222,0.99681,0.817118522
2272,0.000760016,0.720554,0.99681,0.817204495
2273,0.0597956,0.604294,0.99681,0.817604367
2274,0.520496,0.37072,0.99681,0.817948257
2275,0.649436,0.00303038,0.99681,0.820675384
2276,0.463916,0,0.99681,0.821853007
2277,0.504092,0,0.99681,0.822402831
2278,0.681752,0,0.99681,0.822932662
2279,0.694432,0,0.99681,0.823270553
2280,0.69888,0,0.99681,0.823388516
2281,0.655652,0,0.99681,0.823734405
2282,0.600988,0,0.99681,0.824428183
2283,0.729948,0,0.99681,0.825115963
2284,0.59518,0,0.99681,0.825573816
2285,0.502044,0,0.99681,0.825805742
2286,0.717784,0,0.99681,0.825231926
2287,0.834448,0,0.99681,0.823442498
2288,0.2348108,0.0228636,0.99681,0.820791347
2289,0.712212,0.0325826,0.99681,0.818110205
2290,0.3388984,0.0340582,0.99681,0.815940899
2291,0.3237452,0.063283,0.99681,0.814491363
2292,0.1795124,0.0571868,0.99681,0.813329734
2293,0.1168268,0.1400174,0.99681,0.812488004
2294,0.1101308,0.040004,0.99681,0.812202095
2295,0.2131188,0.331022,0.99681,0.812142115
2296,0.2131188,0.432538,0.99681,0.812523992
2297,0.2897992,0.64303,0.99681,0.81337372
2298,0.3904592,0.477478,0.99681,0.813881558
2299,0.3153324,0.0645014,0.99681,0.815690979
2300,0.2991072,0,0.99681,0.816714651
2301,0.1976608,0,0.99681,0.817462412
2302,0.3142208,0,0.99681,0.817824296
2303,0.3864404,0,0.99681,0.818066219
2304,0.2623632,0,0.99681,0.81818618
2305,0.118702,0,0.99681,0.818306142
2306,0.1009536,0,0.99681,0.818544066
2307,0.01674584,0,0.99681,0.818783989
2308,0.02927268,0,0.99681,0.819141875
2309,0.075538,0,0.99681,0.81949976
2310,0.0647376,0,0.99681,0.819383797
2311,0.0590896,0.01560884,0.99681,0.817896273
2312,0.0830344,0.29506,0.99681,0.815724968
2313,0,0.46135,0.99681,0.813497681
2314,0,0.634014,0.99681,0.811902191
2315,0,0.644454,0.99681,0.81087452
2316,0,0.603856,0.99681,0.81018874
2317,0,0.610206,0.99681,0.80959293
2318,0.002243336,0.599462,0.99681,0.809297025
2319,0.099306,0.594742,0.99681,0.808987124
2320,0.0088276,0.148192,0.99681,0.809083093
2321,0,0.513434,0.99681,0.809978807
2322,0,0.315332,0.99681,0.810510637
2323,0.823228,0.00518998,0.99681,0.813839571
2324,0,0,0.99681,0.814825256
2325,0.2973692,0,0.99681,0.815279111
2326,0.2044164,0,0.99681,0.815609005
2327,0.157416,0,0.99681,0.816024872
2328,0.01039744,0,0.99681,0.816334773
2329,0.3289696,0,0.99681,0.816736644
2330,0.42506,0,0.99681,0.817086532
2331,0.3689684,0,0.99681,0.817328455
2332,0.3203396,0,0.99681,0.817692338
2333,0.73434,0,0.99681,0.817934261
2334,0.825192,0,0.99681,0.817692338
2335,0.61826,0.001762986,0.99681,0.81659469
2336,0.833892,0.0265196,0.99681,0.814659309
2337,0.785992,0.741568,0.99681,0.812216091
2338,0.834448,0.745668,0.99681,0.809910829
2339,0.830804,0.745668,0.99681,0.808463292
2340,0.834448,0.745668,0.99681,0.807363644
2341,0.834448,0.745668,0.99681,0.806587892
2342,0.834448,0.745668,0.99681,0.806230006
2343,0.834448,0.745668,0.99681,0.806275992
2344,0.834448,0.745668,0.99681,0.80690779
2345,0.797412,0.745668,0.99681,0.808505278
2346,0.834448,0.603932,0.99681,0.809257038
2347,0.371518,0.1088528,0.99681,0.812517994
2348,0.3551888,0,0.99681,0.813753599
2349,0.160004,0,0.99681,0.814213452
2350,0.1864572,0,0.99681,0.81456334
2351,0.1662088,0,0.99681,0.814903231
2352,0.0513208,0,0.99681,0.815429063
2353,0.02174456,0,0.99681,0.815954894
2354,0.01630656,0,0.99681,0.816382758
2355,0,0,0.99681,0.81690659
2356,0,0,0.99681,0.817568378
2357,0,0,0.99681,0.818292147
2358,0.03168644,0,0.99681,0.818412108
2359,0.0623696,0.1854174,0.99681,0.817262476
2360,0.052792,0.64133,0.99681,0.815175144
2361,0.0476604,0.745668,0.99681,0.813083813
2362,0.0934456,0.745668,0.99681,0.811316379
2363,0.0462592,0.745668,0.99681,0.810424664
2364,0.03690088,0.745668,0.99681,0.810176743
2365,0.03704912,0.745668,0.99681,0.810058781
2366,0.0670056,0.745668,0.99681,0.809253039
2367,0.106564,0.745668,0.99681,0.808637236
2368,0.0909748,0.745668,0.99681,0.80921905
2369,0.1413784,0.745668,0.99681,0.811190419
2370,0.2118544,0.59548,0.99681,0.812549984
2371,0.35369,0.1204306,0.99681,0.815571017
2372,0.365342,0,0.99681,0.81696857
2373,0.672008,0,0.99681,0.818300144
2374,0.806316,0,0.99681,0.819377799
2375,0.834448,0,0.99681,0.820091571
2376,0.834448,0,0.99681,0.820685381
2377,0.834448,0,0.99681,0.821395154
2378,0.834448,0,0.99681,0.822100928
2379,0.834448,0,0.99681,0.822802703
2380,0.834448,0,0.99681,0.823506478
2381,0.834448,0,0.99681,0.823998321
2382,0.834448,0,0.99681,0.824482166
2383,0.834448,0.21376,0.99681,0.824334213
2384,0.82672,0.629346,0.99681,0.823106606
2385,0.83212,0.745668,0.99681,0.821433141
2386,0.826616,0.745668,0.99681,0.819885637
2387,0.80942,0.745668,0.99681,0.818526072
2388,0.786888,0.688812,0.99681,0.817222489
2389,0.821428,0.685876,0.99681,0.816088852
2390,0.802148,0.7066,0.99681,0.815489044
2391,0.795872,0.646998,0.99681,0.815445058
2392,0.79422,0.71345,0.99681,0.815846929
2393,0.818352,0.40288,0.99681,0.816982566
2394,0.823336,0.388536,0.99681,0.817590371
2395,0.834448,0.0534274,0.99681,0.820503439
2396,0.834448,0,0.99681,0.821747041
2397,0.834448,0,0.99681,0.822648752
2398,0.834448,0,0.99681,0.823516475
2399,0.834448,0,0.99681,0.824134277
2400,0.834448,0,0.99681,0.824534149
2401,0.834448,0,0.99681,0.824826056
2402,0.834448,0,0.99681,0.825131958
2403,0.834448,0,0.99681,0.825455854
2404,0.834448,0,0.99681,0.825797745
2405,0.834448,0,0.99681,0.826141635
2406,0.834448,0,0.99681,0.826083653
2407,0.834448,0.1261816,0.99681,0.825113964
2408,0.813488,0.337204,0.99681,0.822762716
2409,0.759076,0.562562,0.99681,0.819769674
2410,0.645364,0.745668,0.99681,0.817060541
2411,0.656624,0.564972,0.99681,0.81515715
2412,0.497084,0.607686,0.99681,0.813865563
2413,0.294416,0.640176,0.99681,0.813033829
2414,0.3326084,0.683728,0.99681,0.812639955
2415,0.53758,0.591772,0.99681,0.812462012
2416,0.3848196,0.571762,0.99681,0.812699936
2417,0.444288,0.347816,0.99681,0.813451695
2418,0.639524,0.41934,0.99681,0.81393754
2419,0.729652,0.0478978,0.99681,0.816080854
2420,0.720468,0,0.99681,0.817196497
2421,0.791456,0,0.99681,0.817860285
2422,0.834448,0,0.99681,0.818306142
2423,0.822024,0,0.99681,0.818430102
2424,0.76558,0,0.99681,0.818316139
2425,0.815344,0,0.99681,0.818180182
2426,0.722988,0,0.99681,0.818048225
2427,0.727196,0,0.99681,0.817910269
2428,0.750676,0,0.99681,0.817784309
2429,0.691484,0,0.99681,0.81778231
2430,0.695432,0,0.99681,0.81753239
2431,0.582468,0.1338392,0.99681,0.816428743
2432,0.60328,0.49927,0.99681,0.814877239
2433,0.636692,0.684,0.99681,0.813007837
2434,0.63282,0.742498,0.99681,0.81112644
2435,0.776928,0.744,0.99681,0.81006278
2436,0.82242,0.739352,0.99681,0.809806862
2437,0.763328,0.741054,0.99681,0.810354687
2438,0.680952,0.745668,0.99681,0.81134437
2439,0.774772,0.745668,0.99681,0.812456014
2440,0.828652,0.745668,0.99681,0.81368762
2441,0.834448,0.67744,0.99681,0.815207134
2442,0.81992,0.497292,0.99681,0.81599888
2443,0.834448,0.0918886,0.99681,0.820273512
2444,0.834448,0,0.99681,0.821457134
2445,0.834448,0,0.99681,0.821876999
2446,0.834448,0,0.99681,0.823446497
2447,0.834448,0,0.99681,0.826105646
2448,0.834448,0,0.99681,0.828458893
2449,0.834448,0,0.99681,0.83043826
2450,0.834448,0,0.99681,0.831911788
2451,0.834448,0,0.99681,0.832995441
2452,0.821936,0,0.99681,0.833861164
2453,0.786444,0,0.99681,0.83471889
2454,0.772572,0,0.99681,0.835162748
2455,0.471508,0.20125,0.99681,0.834694898
2456,0.714724,0.574086,0.99681,0.833331334
2457,0.692584,0.742046,0.99681,0.831619882
2458,0.776988,0.745668,0.99681,0.82974848
2459,0.755876,0.745668,0.99681,0.827949056
2460,0.796612,0.745668,0.99681,0.826339571
2461,0.631616,0.745668,0.99681,0.825033989
2462,0.718212,0.745668,0.99681,0.824046305
2463,0.637788,0.643522,0.99681,0.823588452
2464,0.651236,0.745668,0.99681,0.823770393
2465,0.825012,0.661338,0.99681,0.824488164
2466,0.834448,0.47582,0.99681,0.824998001
2467,0.834448,0.0991122,0.99681,0.828534869
2468,0.834448,0,0.99681,0.829974408
2469,0.0406564,0,0.99681,0.830528231
2470,0.710132,0,0.99681,0.83125
2471,0.80556,0,0.99681,0.831955774
2472,0.715712,0,0.99681,0.83265555
2473,0.566488,0,0.99681,0.833159389
2474,0.781916,0,0.99681,0.833569258
2475,0.76612,0,0.99681,0.833991123
2476,0.765336,0,0.99681,0.834424984
2477,0.78192,0,0.99681,0.834762876
2478,0.652416,0,0.99681,0.834794866
2479,0.2427844,0.1980482,0.99681,0.833503279
2480,0.096526,0.554264,0.99681,0.830980086
2481,0.834448,0.325698,0.99681,0.828638836
2482,0.834448,0.745668,0.99681,0.826585493
2483,0.834448,0.745668,0.99681,0.825011996
2484,0.834448,0.745668,0.99681,0.823742402
2485,0.834448,0.745668,0.99681,0.822990643
2486,0.834448,0.745668,0.99681,0.822768714
2487,0.82772,0.745668,0.99681,0.822970649
2488,0.834448,0.745668,0.99681,0.82350048
2489,0.834448,0.707448,0.99681,0.824346209
2490,0.834448,0.519032,0.99681,0.824978007
2491,0.834448,0.1134506,0.99681,0.827977047
2492,0.834448,0,0.99681,0.829272633
2493,0.834448,0,0.99681,0.830102367
2494,0.834448,0,0.99681,0.830926104
2495,0.78116,0,0.99681,0.831647873
2496,0.834448,0,0.99681,0.832475608
2497,0.834448,0,0.99681,0.833205374
2498,0.834448,0,0.99681,0.833833173
2499,0.701332,0,0.99681,0.834454974
2500,0.727552,0,0.99681,0.834976807
2501,0.7476,0,0.99681,0.83559261
2502,0.78192,0,0.99681,0.835504639
2503,0.622244,0.075736,0.99681,0.833901152
2504,0.503476,0.0795078,0.99681,0.830868122
2505,0.407628,0.1590624,0.99681,0.828254958
2506,0.2577148,0.471108,0.99681,0.826471529
2507,0.2307004,0.495832,0.99681,0.824898033
2508,0.1507296,0.588274,0.99681,0.823548464
2509,0.1410916,0.538812,0.99681,0.822518794
2510,0.01710764,0.501726,0.99681,0.821892994
2511,0.01003032,0.681792,0.99681,0.821577095
2512,0,0.40391,0.99681,0.821793026
2513,0,0.25797,0.99681,0.822534789
2514,0.0038575,0.0383228,0.99681,0.822976647
2515,0,0.000820976,0.99681,0.826471529
2516,0,0,0.99681,0.828274952
2517,0.01882708,0,0.99681,0.829322617
2518,0.03232444,0,0.99681,0.830160349
2519,0.14318,0,0.99681,0.830788148
2520,0.1038512,0,0.99681,0.831307981
2521,0.1723416,0,0.99681,0.83171985
2522,0.240288,0,0.99681,0.832131718
2523,0.3208516,0,0.99681,0.832545585
2524,0.3730992,0,0.99681,0.832959453
2525,0.434328,0,0.99681,0.83346929
2526,0.452092,0,0.99681,0.833183381
2527,0.431156,0,0.99681,0.831046065
2528,0.425672,0.0949124,0.99681,0.827571177
2529,0.3264668,0.23788,0.99681,0.824180262
2530,0.3374728,0.1881808,0.99681,0.8215611
2531,0.2966368,0.745668,0.99681,0.819833653
2532,0.2969548,0.581504,0.99681,0.818520074
2533,0.2943864,0.745668,0.99681,0.817428423
2534,0.2956424,0.745668,0.99681,0.816658669
2535,0.171096,0.745668,0.99681,0.816416747
2536,0.2510408,0.745668,0.99681,0.816586692
