time period,Coal,NG,NG-CC,Nuclear,Biomass,Hydro,Wind,Solar,Geothermal
1719,0.0,0.0,17210.353233499998,5139.0,0.0,738.0,0.0,10120.951764,7484.0750025
1720,0.0,0.0,17179.4032335,5139.0,0.0,738.0,0.0,10120.951764,7484.0750025
1721,0.0,0.0,16549.25831974,5139.0,0.0,738.0,653.00585776,9804.320819999999,7484.0750025
1722,0.0,0.0,15297.442462699997,5139.0,0.0,738.0,3989.2940248,7205.498509999999,7484.0750025
1723,0.0,0.0,23055.7277271,5139.0,0.0,738.0,2862.2829755999996,491.1742948,7484.0750025
1724,0.0,0.0,20352.9685835,5139.0,0.0,738.0,6426.8864140000005,0.0,7484.0750025
1725,0.0,0.0,14450.216119099998,5139.0,0.0,738.0,11494.7688784,0.0,7484.0750025
1726,0.0,0.0,12069.110940699997,5139.0,0.0,738.0,12769.374056800001,0.0,7484.0750025
1727,0.0,0.0,6023.188957500004,5139.0,0.0,738.0,17346.496039999998,0.0,7484.0750025
1728,0.0,0.0,0.0,0.0,0.0,738.0,28798.858092000002,0.0,5531.231907999994
1729,0.0,0.0,0.0,0.0,0.0,738.0,26747.416752,0.0,5998.373248
1730,0.0,0.0,0.0,2137.071365500002,0.0,738.0,21937.753632,0.0,7484.0750025
1731,0.0,0.0,0.0,4954.6100695000005,0.0,738.0,18213.894928,0.0,7484.0750025
1732,0.0,0.0,3010.268633900001,5139.0,0.0,738.0,14527.7163636,0.0,7484.0750025
1733,0.0,0.0,5221.143291900002,5139.0,0.0,738.0,12053.0217056,0.0,7484.0750025
1734,0.0,0.0,4826.521519900003,5139.0,0.0,738.0,12616.223477599999,0.0,7484.0750025
1735,0.0,0.0,5348.597819500001,5139.0,0.0,738.0,12685.227178,0.0,7484.0750025
1736,0.0,0.0,1432.2836471000028,5139.0,0.0,738.0,12006.5549664,5546.036384,7484.0750025
1737,0.0,0.0,1692.9109830999969,5139.0,0.0,738.0,12318.8274564,6670.396558,7484.0750025
1738,0.0,0.0,1412.731465900004,5139.0,0.0,738.0,10728.1417676,10120.951764,7484.0750025
1739,0.0,0.0,0.0,5087.682606300004,0.0,738.0,12952.8406272,10120.951764,7484.0750025
1740,0.0,0.0,0.0,4757.379620700001,0.0,738.0,13558.0936128,10120.951764,7484.0750025
1741,0.0,0.0,3048.436480299997,5139.0,0.0,738.0,11432.151391200001,8513.827126,7484.0750025
1742,0.0,0.0,2276.288911100004,5139.0,0.0,738.0,10150.4043224,10120.951764,7484.0750025
1743,0.0,0.0,0.0,0.0,0.0,738.0,18778.726592,10120.951764,6123.391644000001
1744,0.0,0.0,0.0,5060.581890699999,0.0,738.0,12487.9213428,10120.951764,7484.0750025
1745,0.0,0.0,2874.728250699998,5139.0,0.0,738.0,9949.7349828,10120.951764,7484.0750025
1746,0.0,0.0,9596.282179900003,5139.0,0.0,738.0,8140.5400456,5453.142772,7484.0750025
1747,0.0,0.0,12848.279688100003,5139.0,0.0,738.0,10033.1261844,307.08912499999997,7484.0750025
1748,0.0,0.0,18902.452871499998,5139.0,0.0,738.0,4900.122126,0.0,7484.0750025
1749,0.0,0.0,14815.013186299999,5139.0,0.0,738.0,8503.5318112,0.0,7484.0750025
1750,0.0,0.0,5510.6158815000035,5139.0,0.0,738.0,16380.859116,0.0,7484.0750025
1751,0.0,0.0,1998.0765615,5139.0,0.0,738.0,17982.598436,0.0,7484.0750025
1752,0.0,0.0,805.2734375000018,5139.0,0.0,738.0,17592.46156,0.0,7484.0750025
1753,0.0,0.0,460.12345749999986,5139.0,0.0,738.0,16920.50154,0.0,7484.0750025
1754,0.0,0.0,865.4069575000012,5139.0,0.0,738.0,16012.94804,0.0,7484.0750025
1755,0.0,0.0,3309.489098699998,5139.0,0.0,738.0,13461.8558988,0.0,7484.0750025
1756,0.0,0.0,0.0,3748.3927735000016,0.0,738.0,18638.852224,0.0,7484.0750025
1757,0.0,0.0,6226.808649500001,5139.0,0.0,738.0,12581.136348,0.0,7484.0750025
1758,0.0,0.0,9222.216274299999,5139.0,0.0,738.0,12103.518723199999,0.0,7484.0750025
1759,0.0,0.0,12060.304227099994,5139.0,0.0,738.0,11274.1407704,0.0,7484.0750025
1760,0.0,0.0,7409.615473499996,5139.0,0.0,738.0,10010.722577999999,6550.356946,7484.0750025
1761,0.0,0.0,4675.794233900002,5139.0,0.0,738.0,9648.1901456,9740.880618000001,7484.0750025
1762,0.0,0.0,6466.265868700002,5139.0,0.0,738.0,9023.5858968,8751.653232,7484.0750025
1763,0.0,0.0,10488.785883899998,5139.0,0.0,738.0,5016.5556836,8753.36343,7484.0750025
1764,0.0,0.0,0.0,2723.5164835000014,0.0,738.0,19055.956404,7791.85211,7484.0750025
1765,0.0,0.0,129.75420349999877,5139.0,0.0,738.0,16471.095864,8285.09493,7484.0750025
1766,0.0,0.0,3575.0583074999977,5139.0,0.0,738.0,15076.204656,6890.442034000001,7484.0750025
1767,0.0,0.0,0.0,344.2086674999973,0.0,738.0,25865.200664,5256.035666,7484.0750025
1768,0.0,0.0,5948.670535499996,5139.0,0.0,738.0,16313.440856000001,4954.443606,7484.0750025
1769,0.0,0.0,0.0,3241.836765500002,0.0,738.0,26622.359583999998,2888.008648,7484.0750025
1770,0.0,0.0,0.0,935.3053170999974,0.0,738.0,30910.457264,766.1524164,7484.0750025
1771,0.0,0.0,0.0,1477.1564671399992,0.0,738.0,30910.457264,53.631266360000005,7484.0750025
1772,0.0,0.0,19695.996833899997,5139.0,0.0,738.0,7956.2881636,0.0,7484.0750025
1773,0.0,0.0,14889.4431339,5139.0,0.0,738.0,11508.7118636,0.0,7484.0750025
1774,0.0,0.0,19498.455738699995,5139.0,0.0,738.0,4850.0992588,0.0,7484.0750025
1775,0.0,0.0,16925.7202959,5139.0,0.0,738.0,5065.6747016,0.0,7484.0750025
1776,0.0,0.0,19499.49630654,5139.0,0.0,738.0,449.72869096000005,0.0,7484.0750025
1777,0.0,0.0,18233.869747060002,5139.0,0.0,738.0,455.96525044,0.0,7484.0750025
1778,0.0,0.0,17361.794111099996,5139.0,0.0,738.0,502.48088640000003,0.0,7484.0750025
1779,0.0,0.0,13660.448406299998,5139.0,0.0,738.0,3890.1965912,0.0,7484.0750025
1780,0.0,0.0,14031.651042700003,5139.0,0.0,738.0,3860.0139547999997,0.0,7484.0750025
1781,0.0,0.0,6382.499341500001,5139.0,0.0,738.0,12742.495656000001,0.0,7484.0750025
1782,0.0,0.0,6143.614469500002,5139.0,0.0,738.0,15220.820528,0.0,7484.0750025
1783,0.0,0.0,0.0,3823.8349574999975,0.0,738.0,24310.58004,0.0,7484.0750025
1784,0.0,0.0,0.0,0.0,0.0,738.0,28310.631352,4667.863284,3125.0853640000014
1785,0.0,0.0,0.0,0.0,0.0,0.0,28210.912372,9406.577628,0.0
1786,0.0,0.0,0.0,0.0,0.0,0.0,28352.318236,10120.951764,0.0
1787,0.0,0.0,0.0,0.0,0.0,0.0,29159.168236000005,10120.951764,0.0
1788,0.0,0.0,0.0,0.0,0.0,0.0,29911.668236000005,10120.951764,0.0
1789,0.0,0.0,0.0,0.0,0.0,0.0,30786.978236000003,10120.951764,0.0
1790,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,177.31097200000113
1791,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,9728.882086,1592.5506499999992
1792,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,8569.965054,3228.7976820000003
1793,0.0,0.0,0.0,0.0,0.0,738.0,30314.657651999998,6221.157404,6134.454943999999
1794,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,5489.084076,5955.49866
1795,0.0,0.0,0.0,3338.681493899998,0.0,738.0,30910.457264,345.0962396,7484.0750025
1796,0.0,0.0,256.5153855000008,5139.0,0.0,738.0,29859.769612,0.0,7484.0750025
1797,0.0,0.0,0.0,3387.0377334999994,0.0,738.0,30910.457264,0.0,7484.0750025
1798,0.0,0.0,0.0,1246.9277334999988,0.0,738.0,30910.457264,0.0,7484.0750025
1799,0.0,0.0,0.0,0.0,0.0,738.0,30076.100732,0.0,7016.249268
1800,0.0,0.0,0.0,978.3913095000007,0.0,738.0,26560.423688,0.0,7484.0750025
1801,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,2700.902736
1802,0.0,0.0,0.0,0.0,0.0,738.0,26516.416604000002,0.0,6132.303395999999
1803,0.0,0.0,0.0,222.9964534999981,0.0,738.0,24648.708544,0.0,7484.0750025
1804,0.0,0.0,0.0,1956.6201734999977,0.0,738.0,23017.334824,0.0,7484.0750025
1805,0.0,0.0,0.0,3687.3710295000037,0.0,738.0,21891.523967999998,0.0,7484.0750025
1806,0.0,0.0,9591.007325499997,5139.0,0.0,738.0,12465.117672,0.0,7484.0750025
1807,0.0,0.0,7728.885565499999,5139.0,0.0,738.0,15662.669431999999,0.0,7484.0750025
1808,0.0,0.0,11402.275225899997,5139.0,0.0,738.0,7524.2926976,4996.737074000001,7484.0750025
1809,0.0,0.0,8808.449242700002,5139.0,0.0,738.0,6231.2104708,9744.165284,7484.0750025
1810,0.0,0.0,11697.882497899998,5139.0,0.0,738.0,3540.9107356,10120.951764,7484.0750025
1811,0.0,0.0,13105.7611283,5139.0,0.0,738.0,2304.6821052,10120.951764,7484.0750025
1812,0.0,0.0,13468.782971100001,5139.0,0.0,738.0,1911.3002623999998,10120.951764,7484.0750025
1813,0.0,0.0,14180.820454700006,5139.0,0.0,738.0,1614.0227788,10120.951764,7484.0750025
1814,0.0,0.0,16001.731735860005,5139.0,0.0,738.0,345.22149764,10120.951764,7484.0750025
1815,0.0,0.0,16426.668046540006,5139.0,0.0,738.0,296.81518695999995,10120.951764,7484.0750025
1816,0.0,0.0,17023.6132335,5139.0,0.0,738.0,0.0,10120.951764,7484.0750025
1817,0.0,0.0,17489.606993499998,5139.0,0.0,738.0,0.0,9644.268004,7484.0750025
1818,0.0,0.0,19478.189559500002,5139.0,0.0,738.0,0.0,7030.895438,7484.0750025
1819,0.0,0.0,25547.679049899998,5139.0,0.0,738.0,0.0,453.62594759999996,7484.0750025
1820,0.0,0.0,26537.6749975,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1821,0.0,0.0,23069.444328299993,5139.0,0.0,738.0,2436.1106692,0.0,7484.0750025
1822,0.0,0.0,15673.703680299994,5139.0,0.0,738.0,7982.781317200001,0.0,7484.0750025
1823,0.0,0.0,8696.834725900002,5139.0,0.0,738.0,12918.420271599998,0.0,7484.0750025
1824,0.0,0.0,0.0,4831.507117499999,0.0,738.0,20268.44788,0.0,7484.0750025
1825,0.0,0.0,0.0,0.0,0.0,738.0,26260.079044,0.0,5302.020956
1826,0.0,0.0,0.0,0.0,0.0,738.0,29365.764164,0.0,1720.2958360000011
1827,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,130.28273600000102
1828,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,720.522735999999
1829,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,2538.102735999997
1830,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,5414.652736
1831,0.0,0.0,0.0,382.25773350000054,0.0,738.0,30910.457264,0.0,7484.0750025
1832,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,4269.224274,4359.648462000001
1833,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,7927.17492,720.357815999997
1834,0.0,0.0,0.0,0.0,0.0,0.0,30357.310176000003,9635.309824,0.0
1835,0.0,0.0,0.0,0.0,0.0,0.0,29321.328236,10120.951764,0.0
1836,0.0,0.0,0.0,0.0,0.0,0.0,28562.808236000004,10120.951764,0.0
1837,0.0,0.0,0.0,0.0,0.0,0.0,27988.948236000004,10120.951764,0.0
1838,0.0,0.0,0.0,0.0,0.0,0.0,27442.448236000004,10120.951764,0.0
1839,0.0,0.0,0.0,0.0,0.0,0.0,27171.848236000005,10120.951764,0.0
1840,0.0,0.0,0.0,0.0,0.0,0.0,27126.998236,10120.951764,0.0
1841,0.0,0.0,0.0,0.0,0.0,0.0,27812.627657999998,9471.972342,0.0
1842,0.0,0.0,0.0,0.0,0.0,738.0,27474.793100000003,6839.054656,2079.7622439999977
1843,0.0,0.0,0.0,0.0,0.0,738.0,30628.485948,420.5241152,5786.829936799995
1844,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,7132.862735999999
1845,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,6508.702736000003
1846,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,5046.662736000002
1847,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,3222.112735999999
1848,0.0,0.0,0.0,0.0,0.0,738.0,27667.4167,0.0,4984.683299999997
1849,0.0,0.0,0.0,4397.0944655,0.0,738.0,20022.630532,0.0,7484.0750025
1850,0.0,0.0,10407.889593900001,5139.0,0.0,738.0,8574.1654036,0.0,7484.0750025
1851,0.0,0.0,14501.2713907,5139.0,0.0,738.0,4688.4436068,0.0,7484.0750025
1852,0.0,0.0,15403.012543900004,5139.0,0.0,738.0,4660.5724536,0.0,7484.0750025
1853,0.0,0.0,18454.008728299996,5139.0,0.0,738.0,3517.7662692000004,0.0,7484.0750025
1854,0.0,0.0,24845.494997499998,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1855,0.0,0.0,0.0,1699.4535375000032,0.0,738.0,30531.581459999998,0.0,7484.0750025
1856,0.0,0.0,0.0,171.16839750000145,0.0,738.0,28573.636652,3948.0599480000005,7484.0750025
1857,0.0,0.0,0.0,0.0,0.0,738.0,28368.566604,8927.016392,2399.4570040000017
1858,0.0,0.0,0.0,0.0,0.0,738.0,24231.011676000002,10036.636288,4687.762036000002
1859,0.0,0.0,0.0,1465.3987574999992,0.0,738.0,19030.174476,10120.951764,7484.0750025
1860,0.0,0.0,978.5741414999975,5139.0,0.0,738.0,15133.695392000001,8450.115464,7484.0750025
1861,0.0,0.0,7877.961557500001,5139.0,0.0,738.0,5990.075357999999,10101.488082,7484.0750025
1862,0.0,0.0,8265.544530699999,5139.0,0.0,738.0,7514.2318188,7774.288648,7484.0750025
1863,0.0,0.0,10466.1899459,5139.0,0.0,738.0,6831.1440815999995,5943.48097,7484.0750025
1864,0.0,0.0,16176.321301100004,5139.0,0.0,738.0,3503.3343164,3597.65938,7484.0750025
1865,0.0,0.0,15451.252357100006,5139.0,0.0,738.0,3603.9431044,4240.639536,7484.0750025
1866,0.0,0.0,16779.2107435,5139.0,0.0,738.0,3000.260742,3300.193512,7484.0750025
1867,0.0,0.0,20016.6397419,5139.0,0.0,738.0,3008.4694708,343.6357848,7484.0750025
1868,0.0,0.0,18645.9533431,5139.0,0.0,738.0,5635.7516544,0.0,7484.0750025
1869,0.0,0.0,16199.073689100005,5139.0,0.0,738.0,7568.5813084,0.0,7484.0750025
1870,0.0,0.0,15155.491043500006,5139.0,0.0,738.0,7492.983954,0.0,7484.0750025
1871,0.0,0.0,13772.4486587,5139.0,0.0,738.0,7500.8963388,0.0,7484.0750025
1872,0.0,0.0,12711.0797571,5139.0,0.0,738.0,7358.3252404,0.0,7484.0750025
1873,0.0,0.0,11839.008658699997,5139.0,0.0,738.0,7500.8963388,0.0,7484.0750025
1874,0.0,0.0,13728.361162300003,5139.0,0.0,738.0,5235.1538352,0.0,7484.0750025
1875,0.0,0.0,15027.8166003,5139.0,0.0,738.0,3965.8383972,0.0,7484.0750025
1876,0.0,0.0,15337.151264300002,5139.0,0.0,738.0,4104.8237332,0.0,7484.0750025
1877,0.0,0.0,17103.103563099998,5139.0,0.0,738.0,3430.2114343999997,0.0,7484.0750025
1878,0.0,0.0,18447.2933015,5139.0,0.0,738.0,3788.461696,0.0,7484.0750025
1879,0.0,0.0,21609.9973639,5139.0,0.0,738.0,2373.5376336,0.0,7484.0750025
1880,0.0,0.0,21776.901736300002,5139.0,0.0,738.0,2777.6767636,322.6464976,7484.0750025
1881,0.0,0.0,18748.221847499997,5139.0,0.0,738.0,1817.107322,4159.255827999999,7484.0750025
1882,0.0,0.0,14217.835229820004,5139.0,0.0,738.0,693.36198368,9099.447784,7484.0750025
1883,0.0,0.0,16987.1500715,5139.0,0.0,738.0,0.0,6187.4149259999995,7484.0750025
1884,0.0,0.0,12429.205367499999,5139.0,0.0,738.0,0.0,9966.789630000001,7484.0750025
1885,0.0,0.0,13341.659993499998,5139.0,0.0,738.0,0.0,8544.855004,7484.0750025
1886,0.0,0.0,11850.519529500001,5139.0,0.0,738.0,0.0,9733.415468,7484.0750025
1887,0.0,0.0,16859.301749500002,5139.0,0.0,738.0,0.0,4790.9432480000005,7484.0750025
1888,0.0,0.0,16536.4781315,5139.0,0.0,738.0,0.0,5451.486866,7484.0750025
1889,0.0,0.0,16382.592961500006,5139.0,0.0,738.0,0.0,6039.062036,7484.0750025
1890,0.0,0.0,16232.099781500001,5139.0,0.0,738.0,0.0,6251.615216,7484.0750025
1891,0.0,0.0,21784.6152017,5139.0,0.0,738.0,308.9312114,399.8985844,7484.0750025
1892,0.0,0.0,21952.925030500002,5139.0,0.0,738.0,1410.189967,0.0,7484.0750025
1893,0.0,0.0,20909.302807500004,5139.0,0.0,738.0,2086.63219,0.0,7484.0750025
1894,0.0,0.0,19022.8224375,5139.0,0.0,738.0,3034.5625600000003,0.0,7484.0750025
1895,0.0,0.0,17912.9779883,5139.0,0.0,738.0,2820.6170092,0.0,7484.0750025
1896,0.0,0.0,14497.476628700002,5139.0,0.0,738.0,4952.7083688,0.0,7484.0750025
1897,0.0,0.0,11213.333897900004,5139.0,0.0,738.0,7472.9510996,0.0,7484.0750025
1898,0.0,0.0,4068.344494699997,5139.0,0.0,738.0,14270.4305028,0.0,7484.0750025
1899,0.0,0.0,504.27241350000077,5139.0,0.0,738.0,17769.082584,0.0,7484.0750025
1900,0.0,0.0,3838.447429500002,5139.0,0.0,738.0,14675.547567999998,0.0,7484.0750025
1901,0.0,0.0,3652.4160575000005,5139.0,0.0,738.0,15505.45894,0.0,7484.0750025
1902,0.0,0.0,4301.761261500002,5139.0,0.0,738.0,16023.023736,0.0,7484.0750025
1903,0.0,0.0,1429.8020495,5139.0,0.0,738.0,20219.402948,0.0,7484.0750025
1904,0.0,0.0,0.0,2004.4014054999952,0.0,738.0,18405.18498,7490.178612,7484.0750025
1905,0.0,0.0,0.0,3290.8163255000036,0.0,738.0,15097.096908,10120.951764,7484.0750025
1906,0.0,0.0,241.37622510000438,5139.0,0.0,738.0,12750.8970084,10120.951764,7484.0750025
1907,0.0,0.0,0.0,4826.350530300002,0.0,738.0,12839.192703199999,10120.951764,7484.0750025
1908,0.0,0.0,0.0,3324.0793175,0.0,738.0,13921.203915999999,10120.951764,7484.0750025
1909,0.0,0.0,0.0,0.0,0.0,738.0,22744.550172,10033.324476,1795.575351999998
1910,0.0,0.0,0.0,0.0,0.0,478.6128520000002,24681.7509,10097.986248,0.0
1911,0.0,0.0,0.0,0.0,0.0,0.0,25399.908236000003,10120.951764,0.0
1912,0.0,0.0,0.0,0.0,0.0,738.0,20218.513916,10120.951764,5051.3043199999975
1913,0.0,0.0,0.0,535.521195500005,0.0,738.0,18552.912463999997,9450.961338,7484.0750025
1914,0.0,0.0,0.0,0.0,0.0,738.0,22223.873764,7143.4699,6923.876336000001
1915,0.0,0.0,0.0,0.0,0.0,738.0,30040.094936,670.967682,5960.167382000001
1916,0.0,0.0,0.0,0.0,0.0,738.0,30480.017604,0.0,7315.362395999997
1917,0.0,0.0,0.0,499.3172015,0.0,738.0,29077.717796,0.0,7484.0750025
1918,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,4241.152736
1919,0.0,0.0,0.0,0.0,0.0,738.0,29122.613912,0.0,3850.156087999996
1920,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,316.9127359999984
1921,0.0,0.0,0.0,0.0,0.0,738.0,28940.658696,0.0,1215.4813040000008
1922,0.0,0.0,0.0,0.0,0.0,738.0,28100.967972,0.0,1445.4520279999997
1923,0.0,0.0,0.0,239.698977500002,0.0,738.0,21860.55602,0.0,7484.0750025
1924,0.0,0.0,463.4892295000009,5139.0,0.0,738.0,17172.245768,0.0,7484.0750025
1925,0.0,0.0,7634.019679499999,5139.0,0.0,738.0,11684.325318,0.0,7484.0750025
1926,0.0,0.0,13090.873365899999,5139.0,0.0,738.0,8974.0816316,0.0,7484.0750025
1927,0.0,0.0,17654.075669700003,5139.0,0.0,738.0,5897.645664400001,363.5636634,7484.0750025
1928,0.0,0.0,9898.973035499997,5139.0,0.0,738.0,7964.467258,6765.434704,7484.0750025
1929,0.0,0.0,11497.628771900003,5139.0,0.0,738.0,4483.8773436,9281.678882,7484.0750025
1930,0.0,0.0,13247.162743100002,5139.0,0.0,738.0,2607.5604904,10120.951764,7484.0750025
1931,0.0,0.0,15614.462001099993,5139.0,0.0,738.0,2182.0105064,8634.19249,7484.0750025
1932,0.0,0.0,17801.925933619998,5139.0,0.0,738.0,928.56280788,7914.036256,7484.0750025
1933,0.0,0.0,17584.34094822,5139.0,0.0,738.0,1256.83046528,7804.583583999999,7484.0750025
1934,0.0,0.0,8491.937658699999,5139.0,0.0,738.0,8587.3675288,9487.11981,7484.0750025
1935,0.0,0.0,6212.343251499997,5139.0,0.0,738.0,10145.559098000002,10054.552648,7484.0750025
1936,0.0,0.0,6403.289341499998,5139.0,0.0,738.0,12258.417732,7595.287923999999,7484.0750025
1937,0.0,0.0,913.687545499999,5139.0,0.0,738.0,17912.51308,7342.504372,7484.0750025
1938,0.0,0.0,14599.911719099997,5139.0,0.0,738.0,5057.2881664,6682.585112,7484.0750025
1939,0.0,0.0,25607.2373171,5139.0,0.0,738.0,533.9229848,541.5246956,7484.0750025
1940,0.0,0.0,26955.234997499996,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1941,0.0,0.0,25906.8649975,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1942,0.0,0.0,23839.3949975,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1943,0.0,0.0,18631.6193987,5139.0,0.0,738.0,3012.0255988,0.0,7484.0750025
1944,0.0,0.0,14778.322602699998,5139.0,0.0,738.0,5159.4823948,0.0,7484.0750025
1945,0.0,0.0,10854.602833099998,5139.0,0.0,738.0,7953.5321644000005,0.0,7484.0750025
1946,0.0,0.0,5144.2392987,5139.0,0.0,738.0,13039.5656988,0.0,7484.0750025
1947,0.0,0.0,0.0,1813.1836495000007,0.0,738.0,21286.241348,0.0,7484.0750025
1948,0.0,0.0,582.9497775,5139.0,0.0,738.0,17948.81522,0.0,7484.0750025
1949,0.0,0.0,0.0,546.6198215000022,0.0,738.0,24768.135176,0.0,7484.0750025
1950,0.0,0.0,0.0,0.0,0.0,738.0,28679.43146,0.0,7061.4885399999985
1951,0.0,0.0,0.0,2547.5402335000017,0.0,738.0,27669.194763999996,0.0,7484.0750025
1952,0.0,0.0,0.0,701.3565533000001,0.0,738.0,29339.53772,311.0307242,7484.0750025
1953,0.0,0.0,0.0,85.64521589999822,0.0,738.0,30007.941612000002,337.0881696,7484.0750025
1954,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,848.1007612000001,6349.001974799997
1955,0.0,0.0,0.0,0.0,0.0,738.0,30474.387068,4763.6343719999995,3225.078559999999
1956,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,4094.458326,3749.3144100000027
1957,0.0,0.0,0.0,1357.6203214999969,0.0,738.0,24855.853000000003,5505.371676,7484.0750025
1958,0.0,0.0,4087.134459499999,5139.0,0.0,738.0,18381.921976,4750.468562,7484.0750025
1959,0.0,0.0,0.0,5123.4356135000035,0.0,738.0,22727.36222,5231.9571639999995,7484.0750025
1960,0.0,0.0,13134.724581499999,5139.0,0.0,738.0,12107.060034,3384.210382,7484.0750025
1961,0.0,0.0,5273.827281500004,5139.0,0.0,738.0,20008.257847999997,3799.299868,7484.0750025
1962,0.0,0.0,24144.577757500003,5139.0,0.0,738.0,0.0,4504.60724,7484.0750025
1963,0.0,0.0,8362.906732720001,5139.0,0.0,738.0,19168.122608,268.86565678,7484.0750025
1964,0.0,0.0,19741.5156259,5139.0,0.0,738.0,8239.8893716,0.0,7484.0750025
1965,0.0,0.0,21014.162767899994,5139.0,0.0,738.0,5432.252229600001,0.0,7484.0750025
1966,0.0,0.0,19206.919520300005,5139.0,0.0,738.0,4764.4854772,0.0,7484.0750025
1967,0.0,0.0,17153.5405667,5139.0,0.0,738.0,4072.3444308,0.0,7484.0750025
1968,0.0,0.0,12766.0949655,5139.0,0.0,738.0,6557.500032,0.0,7484.0750025
1969,0.0,0.0,11586.764917100001,5139.0,0.0,738.0,6613.020080400001,0.0,7484.0750025
1970,0.0,0.0,13383.0519175,5139.0,0.0,738.0,4206.60308,0.0,7484.0750025
1971,0.0,0.0,14226.1648231,5139.0,0.0,738.0,3325.7501743999997,0.0,7484.0750025
1972,0.0,0.0,14060.1813635,5139.0,0.0,738.0,4150.223634,0.0,7484.0750025
1973,0.0,0.0,13177.296547499995,5139.0,0.0,738.0,6821.46845,0.0,7484.0750025
1974,0.0,0.0,15181.270355499997,5139.0,0.0,738.0,7715.834642,0.0,7484.0750025
1975,0.0,0.0,18122.012381759996,5139.0,0.0,738.0,6362.9650132,240.75760254,7484.0750025
1976,0.0,0.0,18074.9694197,5139.0,0.0,738.0,5373.5761176000005,1571.0394602,7484.0750025
1977,0.0,0.0,21374.32880989999,5139.0,0.0,738.0,3381.7443731999997,637.5618144,7484.0750025
1978,0.0,0.0,17544.1253699,5139.0,0.0,738.0,2348.5706516,5778.1889759999995,7484.0750025
1979,0.0,0.0,18958.772192340002,5139.0,0.0,738.0,795.76217116,5915.9006340000005,7484.0750025
1980,0.0,0.0,22001.456438299996,5139.0,0.0,738.0,175.1541212,3542.634438,7484.0750025
1981,0.0,0.0,21784.268971499994,5139.0,0.0,738.0,0.0,4160.966026,7484.0750025
1982,0.0,0.0,21557.4064735,5139.0,0.0,738.0,0.0,4639.088524,7484.0750025
1983,0.0,0.0,19608.423083499998,5139.0,0.0,738.0,0.0,6803.031914000001,7484.0750025
1984,0.0,0.0,17617.783635500004,5139.0,0.0,738.0,0.0,9142.691362,7484.0750025
1985,0.0,0.0,18465.9453815,5139.0,0.0,738.0,0.0,8461.299615999998,7484.0750025
1986,0.0,0.0,20620.8558435,5139.0,0.0,738.0,0.0,6149.899154,7484.0750025
1987,0.0,0.0,26588.8283179,5139.0,0.0,738.0,0.0,484.6266796,7484.0750025
1988,0.0,0.0,27585.8949975,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1989,0.0,0.0,26394.373478660003,5139.0,0.0,738.0,198.10151884,0.0,7484.0750025
1990,0.0,0.0,24267.094997499997,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1991,0.0,0.0,21578.884997499998,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1992,0.0,0.0,19544.314997499998,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1993,0.0,0.0,18257.7849975,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1994,0.0,0.0,17665.234997500003,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1995,0.0,0.0,17288.764997500002,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1996,0.0,0.0,17607.3249975,5139.0,0.0,738.0,0.0,0.0,7484.0750025
1997,0.0,0.0,18996.16409282,5139.0,0.0,738.0,150.57090467999998,0.0,7484.0750025
1998,0.0,0.0,21527.075254659998,5139.0,0.0,738.0,389.53974284,0.0,7484.0750025
1999,0.0,0.0,23455.16707918,5139.0,0.0,738.0,385.10791831999995,0.0,7484.0750025
2000,0.0,0.0,19331.75728366,5139.0,0.0,738.0,452.54988584,4349.277828,7484.0750025
